m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_frontWing,m_rearWing,m_onThrottle,m_offThrottle,m_frontCamber,m_rearCamber,m_frontToe,m_rearToe,m_frontSuspension,m_rearSuspension,m_frontAntiRollBar,m_rearAntiRollBar,m_frontSuspensionHeight,m_rearSuspensionHeight,m_brakePressure,m_brakeBias,m_rearLeftTyrePressure,m_rearRightTyrePressure,m_frontLeftTyrePressure,m_frontRightTyrePressure,m_ballast,m_fuelLoad
2239,4122411239002253147,2239,54.38078689575195,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2269,4122411239002253147,2269,54.881256103515625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2299,4122411239002253147,2299,55.38175582885742,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2359,4122411239002253147,2359,56.38274002075195,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2389,4122411239002253147,2389,56.883296966552734,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2419,4122411239002253147,2419,57.38373947143555,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2449,4122411239002253147,2449,57.88422775268555,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2509,4122411239002253147,2509,58.885189056396484,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2539,4122411239002253147,2539,59.38565444946289,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2599,4122411239002253147,2599,60.386714935302734,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2689,4122411239002253147,2689,61.88817596435547,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2749,4122411239002253147,2749,62.88916778564453,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2779,4122411239002253147,2779,63.38987731933594,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2809,4122411239002253147,2809,63.89017105102539,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2839,4122411239002253147,2839,64.39063262939453,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2869,4122411239002253147,2869,64.89115142822266,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2928,4122411239002253147,2928,65.8753662109375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
2988,4122411239002253147,2988,66.87638854980469,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3018,4122411239002253147,3018,67.37696075439453,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3048,4122411239002253147,3048,67.87736511230469,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3078,4122411239002253147,3078,68.37786865234375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3108,4122411239002253147,3108,68.8783950805664,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3168,4122411239002253147,3168,69.87932586669922,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3228,4122411239002253147,3228,70.88028717041016,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3258,4122411239002253147,3258,71.38079833984375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3288,4122411239002253147,3288,71.88126373291016,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3348,4122411239002253147,3348,72.88224792480469,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3378,4122411239002253147,3378,73.38276672363281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3498,4122411239002253147,3498,75.38470458984375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3648,4122411239002253147,3648,77.88711547851562,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3678,4122411239002253147,3678,78.38768005371094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3708,4122411239002253147,3708,78.88817596435547,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3738,4122411239002253147,3738,79.38871765136719,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3798,4122411239002253147,3798,80.3896255493164,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3828,4122411239002253147,3828,80.89019012451172,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3857,4122411239002253147,3857,81.37400817871094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3917,4122411239002253147,3917,82.37494659423828,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
3947,4122411239002253147,3947,82.87544250488281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4007,4122411239002253147,4007,83.87641143798828,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4037,4122411239002253147,4037,84.37691497802734,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4067,4122411239002253147,4067,84.87737274169922,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4097,4122411239002253147,4097,85.37783813476562,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4127,4122411239002253147,4127,85.87834930419922,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4157,4122411239002253147,4157,86.37892150878906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4187,4122411239002253147,4187,86.87932586669922,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4217,4122411239002253147,4217,87.37983703613281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4277,4122411239002253147,4277,88.380859375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4307,4122411239002253147,4307,88.88154602050781,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4397,4122411239002253147,4397,90.38276672363281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4427,4122411239002253147,4427,90.88323211669922,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4457,4122411239002253147,4457,91.38375854492188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4517,4122411239002253147,4517,92.38472747802734,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4547,4122411239002253147,4547,92.88521575927734,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4637,4122411239002253147,4637,94.3866958618164,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4667,4122411239002253147,4667,94.88719177246094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4757,4122411239002253147,4757,96.38872528076172,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4847,4122411239002253147,4847,97.89017486572266,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4876,4122411239002253147,4876,98.37396240234375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4936,4122411239002253147,4936,99.37491607666016,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
4966,4122411239002253147,4966,99.87545776367188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5026,4122411239002253147,5026,100.87646484375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5056,4122411239002253147,5056,101.37688446044922,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5086,4122411239002253147,5086,101.87747955322266,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5116,4122411239002253147,5116,102.37786865234375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5176,4122411239002253147,5176,103.37882232666016,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5206,4122411239002253147,5206,103.87933349609375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5266,4122411239002253147,5266,104.88032531738281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5296,4122411239002253147,5296,105.38084411621094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5326,4122411239002253147,5326,105.88134002685547,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5356,4122411239002253147,5356,106.38179016113281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5416,4122411239002253147,5416,107.38282012939453,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5446,4122411239002253147,5446,107.88327026367188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5506,4122411239002253147,5506,108.8842544555664,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5536,4122411239002253147,5536,109.38475799560547,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5626,4122411239002253147,5626,110.88627624511719,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5656,4122411239002253147,5656,111.38671112060547,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5716,4122411239002253147,5716,112.38771057128906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5746,4122411239002253147,5746,112.88818359375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5806,4122411239002253147,5806,113.88916778564453,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5865,4122411239002253147,5865,114.87345886230469,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5895,4122411239002253147,5895,115.37396240234375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5925,4122411239002253147,5925,115.87460327148438,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
5955,4122411239002253147,5955,116.37491607666016,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6015,4122411239002253147,6015,117.37591552734375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6045,4122411239002253147,6045,117.87653350830078,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6105,4122411239002253147,6105,118.8774642944336,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6135,4122411239002253147,6135,119.37789916992188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6165,4122411239002253147,6165,119.8786392211914,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6195,4122411239002253147,6195,120.37887573242188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6255,4122411239002253147,6255,121.37992095947266,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6285,4122411239002253147,6285,121.88048553466797,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6315,4122411239002253147,6315,122.38081359863281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6345,4122411239002253147,6345,122.88134765625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6405,4122411239002253147,6405,123.88233947753906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6465,4122411239002253147,6465,124.88335418701172,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6525,4122411239002253147,6525,125.88427734375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6555,4122411239002253147,6555,126.384765625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6615,4122411239002253147,6615,127.38572692871094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6705,4122411239002253147,6705,128.88722229003906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6735,4122411239002253147,6735,129.38771057128906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6795,4122411239002253147,6795,130.3887481689453,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6825,4122411239002253147,6825,130.8892822265625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6885,4122411239002253147,6885,131.8902130126953,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6914,4122411239002253147,6914,132.37399291992188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6944,4122411239002253147,6944,132.87445068359375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
6974,4122411239002253147,6974,133.37493896484375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7004,4122411239002253147,7004,133.8754119873047,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7034,4122411239002253147,7034,134.37596130371094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7064,4122411239002253147,7064,134.87643432617188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7094,4122411239002253147,7094,135.3769073486328,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7124,4122411239002253147,7124,135.87747192382812,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7154,4122411239002253147,7154,136.3778839111328,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7214,4122411239002253147,7214,137.3789520263672,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7244,4122411239002253147,7244,137.87939453125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7274,4122411239002253147,7274,138.37997436523438,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7304,4122411239002253147,7304,138.88047790527344,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7364,4122411239002253147,7364,139.88134765625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7394,4122411239002253147,7394,140.38182067871094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7424,4122411239002253147,7424,140.88235473632812,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
7454,4122411239002253147,7454,141.38279724121094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
